what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1550576920976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1550576924804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1550576936508
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1550576936633
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1550576936711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1550576944554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1550576946758
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1550576946773
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1550576948320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1550576965351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1550576965351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1550576965429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1550576967867
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1550576969179
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1550577318507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1550577322382
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1550577323773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1550577325273
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1550577326538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1550577326695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1550577410273
